Hourly Obs

Month/Year: 02/2011
Station Location: TACOMA NARROWS AIRPORT (94274)
Lat: 47.267
Lon: -122.576
Elev: 292 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94274,20110201,1053,12,CLR, ,10.00, , , ,38, ,3.3, ,31, ,-0.3, ,19, ,-7.2, , 46, , 0, ,000, , , ,30.24, , , , , ,30.60, ,AA, , , ,30.59, 
94274,20110201,1153,12,CLR, ,10.00, , , ,40, ,4.4, ,33, ,0.4, ,20, ,-6.7, , 45, , 3, ,VR , , , ,30.24, , , , , ,30.59, ,AA, , , ,30.58, 
94274,20110201,1253,12,CLR, ,10.00, , , ,41, ,5.0, ,33, ,0.3, ,17, ,-8.3, , 38, , 3, ,VR , , , ,30.22, ,8, ,011, ,30.57, ,AA, , , ,30.56, 
94274,20110201,1353,12,CLR, ,10.00, , , ,42, ,5.6, ,33, ,0.4, ,15, ,-9.4, , 33, , 5, ,040, , , ,30.19, , , , , ,30.54, ,AA, , , ,30.53, 
94274,20110201,1453,12,CLR, ,10.00, , , ,44, ,6.7, ,34, ,0.9, ,14, ,-10.0, , 30, , 0, ,000, , , ,30.18, , , , , ,30.53, ,AA, , , ,30.52, 
94274,20110201,1553,12,CLR, ,10.00, , , ,44, ,6.7, ,33, ,0.8, ,13, ,-10.6, , 28, , 0, ,000, , , ,30.18, ,6, ,014, ,30.53, ,AA, , , ,30.52, 
94274,20110201,1653,12,CLR, ,10.00, , , ,41, ,5.0, ,34, ,0.9, ,21, ,-6.1, , 45, , 6, ,360, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20110201,1753,12,FEW090, ,10.00, , , ,40, ,4.4, ,33, ,0.4, ,20, ,-6.7, , 45, , 5, ,010, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20110201,1853,12,CLR, ,10.00, , , ,39, ,3.9, ,33, ,0.2, ,21, ,-6.1, , 48, , 3, ,010, , , ,30.16, ,6, ,007, ,30.51, ,AA, , , ,30.50, 
94274,20110201,1953,12,CLR, ,10.00, , , ,39, ,3.9, ,33, ,0.7, ,24, ,-4.4, , 55, , 8, ,010, , , ,30.14, , , , , ,30.49, ,AA, , , ,30.48, 
94274,20110201,2053,12,CLR, ,10.00, , , ,37, ,2.8, ,34, ,0.8, ,28, ,-2.2, , 70, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110201,2153,12,CLR, ,10.00, , , ,38, ,3.3, ,32, ,0.1, ,22, ,-5.6, , 53, , 3, ,030, , , ,30.14, ,6, ,006, ,30.49, ,AA, , , ,30.48, 
94274,20110201,2253,12,CLR, ,10.00, , , ,34, ,1.1, ,29, ,-1.3, ,21, ,-6.1, , 59, , 3, ,010, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110201,2353,12,CLR, ,10.00, , , ,35, ,1.7, ,29, ,-1.5, ,18, ,-7.8, , 50, , 5, ,020, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,0053,12,CLR, ,10.00, , , ,32, ,0.0, ,27, ,-2.5, ,18, ,-7.8, , 56, , 0, ,000, , , ,30.14, ,1, ,004, ,30.50, ,AA, , , ,30.49, 
94274,20110202,0153,12,CLR, ,10.00, , , ,32, ,0.0, ,29, ,-1.5, ,24, ,-4.4, , 72, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.48, 
94274,20110202,0253,12,CLR, ,10.00, , , ,31, ,-0.6, ,30, ,-1.3, ,27, ,-2.8, , 85, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,0353,12,FEW090, ,10.00, , , ,34, ,1.1, ,32, ,0.2, ,30, ,-1.1, , 85, , 3, ,070, , , ,30.13, ,8, ,006, ,30.48, ,AA, , , ,30.47, 
94274,20110202,0453,12,CLR, ,10.00, , , ,32, ,0.0, ,31, ,-0.4, ,30, ,-1.1, , 92, , 0, ,000, , , ,30.14, , , , , ,30.49, ,AA, , , ,30.48, 
94274,20110202,0553,12,FEW090, ,10.00, , , ,34, ,1.1, ,32, ,0.0, ,29, ,-1.7, , 82, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,0653,12,FEW090, ,10.00, , , ,32, ,0.0, ,29, ,-1.7, ,23, ,-5.0, , 69, , 0, ,000, , , ,30.14, ,0, ,003, ,30.49, ,AA, , , ,30.48, 
94274,20110202,0753,12,CLR, ,10.00, , , ,29, ,-1.7, ,28, ,-2.4, ,25, ,-3.9, , 85, , 0, ,000, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20110202,0853,12,CLR, ,10.00, , , ,34, ,1.1, ,32, ,0.0, ,29, ,-1.7, , 82, , 0, ,000, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20110202,0953,12,CLR, ,10.00, , , ,37, ,2.8, ,33, ,0.6, ,27, ,-2.8, , 67, , 0, ,000, , , ,30.19, ,3, ,015, ,30.54, ,AA, , , ,30.53, 
94274,20110202,1053,12,CLR, ,10.00, , , ,40, ,4.4, ,36, ,2.0, ,29, ,-1.7, , 65, , 0, ,000, , , ,30.19, , , , , ,30.54, ,AA, , , ,30.53, 
94274,20110202,1153,12,CLR, ,10.00, , , ,41, ,5.0, ,36, ,2.1, ,28, ,-2.2, , 60, , 0, ,000, , , ,30.18, , , , , ,30.53, ,AA, , , ,30.52, 
94274,20110202,1253,12,CLR, ,10.00, , , ,41, ,5.0, ,36, ,2.1, ,28, ,-2.2, , 60, , 3, ,160, , , ,30.16, ,8, ,005, ,30.52, ,AA, , , ,30.51, 
94274,20110202,1353,12,CLR, ,10.00, , , ,45, ,7.2, ,37, ,3.0, ,26, ,-3.3, , 47, , 5, ,270, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,1453,12,CLR, ,10.00, , , ,45, ,7.2, ,38, ,3.4, ,28, ,-2.2, , 51, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,1553,12,CLR, ,10.00, , , ,45, ,7.2, ,38, ,3.4, ,28, ,-2.2, , 51, , 0, ,000, , , ,30.16, ,5, ,004, ,30.51, ,AA, , , ,30.50, 
94274,20110202,1653,12,SCT080, ,10.00, , , ,43, ,6.1, ,37, ,2.9, ,29, ,-1.7, , 58, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,1753,12,FEW080, ,10.00, , , ,42, ,5.6, ,36, ,2.4, ,28, ,-2.2, , 58, , 0, ,000, , , ,30.14, , , , , ,30.50, ,AA, , , ,30.49, 
94274,20110202,1853,12,CLR, ,10.00, , , ,41, ,5.0, ,36, ,2.1, ,28, ,-2.2, , 60, , 0, ,000, , , ,30.14, ,5, ,003, ,30.50, ,AA, , , ,30.49, 
94274,20110202,1953,12,FEW095, ,10.00, , , ,39, ,3.9, ,36, ,2.3, ,32, ,0.0, , 76, , 0, ,000, , , ,30.14, , , , , ,30.51, ,AA, , , ,30.49, 
94274,20110202,2053,12,CLR, ,10.00, , , ,38, ,3.3, ,36, ,1.9, ,32, ,0.0, , 79, , 0, ,000, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20110202,2153,12,OVC070, ,10.00, , , ,40, ,4.4, ,37, ,3.0, ,34, ,1.1, , 79, , 0, ,000, , , ,30.16, ,3, ,007, ,30.53, ,AA, , , ,30.51, 
94274,20110202,2253,12,OVC070, ,10.00, , , ,40, ,4.4, ,37, ,3.0, ,34, ,1.1, , 79, , 3, ,160, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20110202,2353,12,SCT070 SCT100 SCT120, ,10.00, , , ,40, ,4.4, ,37, ,2.6, ,32, ,0.0, , 73, , 5, ,200, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20110203,0053,12,SCT075, ,10.00, , , ,40, ,4.4, ,37, ,2.6, ,32, ,0.0, , 73, , 6, ,160, , , ,30.16, ,8, ,006, ,30.50, ,AA, , , ,30.50, 
94274,20110203,0153,12,FEW065 SCT080, ,10.00, , , ,39, ,3.9, ,36, ,2.1, ,31, ,-0.6, , 73, , 5, ,170, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20110203,0253,12,SCT070 SCT090, ,10.00, , , ,39, ,3.9, ,36, ,2.1, ,31, ,-0.6, , 73, , 6, ,180, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.51, 
94274,20110203,0353,12,OVC060, ,10.00, , , ,40, ,4.4, ,36, ,2.2, ,30, ,-1.1, , 68, , 6, ,170, , , ,30.16, ,0, ,002, ,30.51, ,AA, , , ,30.50, 
94274,20110203,0453,12,FEW045 OVC100, ,10.00, , , ,40, ,4.4, ,36, ,2.2, ,30, ,-1.1, , 68, , 9, ,200, , , ,30.14, , , , , ,30.49, ,AA, , , ,30.48, 
94274,20110203,0553,12,FEW090, ,10.00, , , ,40, ,4.4, ,36, ,2.4, ,31, ,-0.6, , 70, ,10, ,220, , , ,30.14, , , , , ,30.49, ,AA, , , ,30.48, 
94274,20110203,0653,12,SCT120, ,10.00, , , ,40, ,4.4, ,36, ,2.4, ,31, ,-0.6, , 70, , 6, ,190, , , ,30.14, ,5, ,006, ,30.49, ,AA, , , ,30.48, 
94274,20110203,0753,12,OVC030, ,10.00, , , ,43, ,6.1, ,38, ,3.1, ,30, ,-1.1, , 60, , 8, ,190, , , ,30.16, , , , , ,30.50, ,AA, , , ,30.50, 
94274,20110203,0853,12,OVC034, ,10.00, , , ,43, ,6.1, ,37, ,2.9, ,29, ,-1.7, , 58, , 8, ,180, , , ,30.18, , , , , ,30.53, ,AA, , , ,30.52, 
94274,20110203,0953,12,OVC030, ,10.00, , , ,45, ,7.2, ,39, ,3.7, ,30, ,-1.1, , 56, , 3, ,200, , , ,30.19, ,1, ,016, ,30.53, ,AA, , , ,30.53, 
94274,20110203,1053,12,OVC032, ,10.00, , , ,46, ,7.8, ,39, ,3.7, ,28, ,-2.2, , 50, , 7, ,220, , , ,30.19, , , , , ,30.55, ,AA, , , ,30.54, 
94274,20110203,1151,12,OVC028, ,10.00, , , ,46, ,8.0, ,39, ,4.0, ,30, ,-1.0, , 54, , 8, ,170, , , ,30.16, , , , , ,M, ,SP, , , ,30.51, 
94274,20110203,1153,12,OVC028, ,10.00, , , ,46, ,7.8, ,40, ,4.4, ,32, ,0.0, , 58, , 8, ,170, , , ,30.16, , , , , ,30.52, ,AA, , , ,30.51, 
94274,20110203,1253,12,OVC026, ,10.00, , , ,49, ,9.4, ,41, ,4.7, ,29, ,-1.7, , 46, ,10, ,220, ,21, ,30.14, ,8, ,011, ,30.50, ,AA, , , ,30.49, 
94274,20110203,1353,12,OVC026, ,10.00, , , ,47, ,8.3, ,40, ,4.5, ,31, ,-0.6, , 54, , 7, ,230, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.51, 
94274,20110203,1453,12,OVC024, ,10.00, , , ,47, ,8.3, ,40, ,4.3, ,30, ,-1.1, , 52, , 5, ,230, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.51, 
94274,20110203,1553,12,OVC022, ,10.00, , , ,47, ,8.3, ,40, ,4.3, ,30, ,-1.1, , 52, , 8, ,200, , , ,30.16, ,1, ,005, ,30.51, ,AA, , , ,30.51, 
94274,20110203,1653,12,OVC020, ,10.00, , , ,47, ,8.3, ,41, ,4.9, ,33, ,0.6, , 58, , 8, ,200, , , ,30.16, , , , , ,30.50, ,AA, , , ,30.50, 
94274,20110203,1753,12,OVC020, ,10.00, , , ,47, ,8.3, ,41, ,4.7, ,32, ,0.0, , 56, , 8, ,200, , , ,30.16, , , , , ,30.50, ,AA, , , ,30.50, 
94274,20110203,1853,12,OVC016, ,10.00, , , ,47, ,8.3, ,42, ,5.4, ,35, ,1.7, , 63, ,11, ,190, , , ,30.16, ,6, ,004, ,30.50, ,AA, , , ,30.50, 
94274,20110203,1953,12,OVC016, ,10.00, , , ,47, ,8.3, ,42, ,5.4, ,35, ,1.7, , 63, ,11, ,190, , , ,30.16, , , , , ,30.51, ,AA, , , ,30.50, 
94274,20110203,2053,12,OVC016, ,10.00, , , ,47, ,8.3, ,43, ,5.8, ,37, ,2.8, , 68, , 9, ,200, , , ,30.16, , , , , ,30.50, ,AA, , , ,30.50, 
94274,20110203,2153,12,OVC018, ,10.00, ,-RA, ,47, ,8.3, ,43, ,5.8, ,37, ,2.8, , 68, ,10, ,200, ,18, ,30.14, ,8, ,001, ,30.50, ,AA, ,  T, ,30.49, 
94274,20110203,2253,12,OVC016, ,10.00, ,-RA, ,46, ,7.8, ,42, ,5.7, ,38, ,3.3, , 74, ,11, ,200, , , ,30.16, , , , , ,30.51, ,AA, ,0.01, ,30.50, 
94274,20110203,2353,12,OVC016, ,10.00, , , ,47, ,8.3, ,43, ,6.0, ,38, ,3.3, , 71, , 6, ,210, ,20, ,30.14, , , , , ,30.49, ,AA, ,  T, ,30.49, 
94274,20110204,0051,12,OVC014, ,10.00, , , ,48, ,9.0, ,45, ,7.0, ,41, ,5.0, , 77, ,10, ,190, , , ,30.14, , , , , ,M, ,SP, , , ,30.49, 
94274,20110204,0053,12,OVC014, ,10.00, ,-RA, ,48, ,8.9, ,45, ,7.0, ,41, ,5.0, , 77, ,10, ,210, , , ,30.14, ,1, ,001, ,30.50, ,AA, ,  T, ,30.49, 
94274,20110204,0151,12,OVC016, ,10.00, , , ,46, ,8.0, ,44, ,6.4, ,41, ,5.0, , 83, ,13, ,200, , , ,30.16, , , , , ,M, ,SP, , , ,30.50, 
94274,20110204,0153,12,SCT012 OVC016, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, ,11, ,200, , , ,30.16, , , , , ,30.50, ,AA, ,  T, ,30.50, 
94274,20110204,0253,12,OVC016, ,10.00, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, , 77, ,15, ,200, ,24, ,30.14, , , , , ,30.49, ,AA, , , ,30.49, 
94274,20110204,0304,12,OVC014, ,10.00, , , ,46, ,8.0, ,44, ,6.4, ,41, ,5.0, , 83, , 9, ,200, ,20, ,30.14, , , , , ,M, ,SP, , , ,30.49, 
94274,20110204,0353,12,OVC014, ,10.00, , , ,47, ,8.3, ,44, ,6.7, ,41, ,5.0, , 80, ,11, ,190, , , ,30.13, ,8, ,009, ,30.47, ,AA, , , ,30.47, 
94274,20110204,0425,12,OVC016, ,10.00, , , ,46, ,8.0, ,43, ,6.0, ,39, ,4.0, , 77, ,16, ,190, ,23, ,30.13, , , , , ,M, ,SP, , , ,30.47, 
94274,20110204,0443,12,BKN013 OVC020, ,10.00, , , ,46, ,8.0, ,43, ,6.0, ,39, ,4.0, , 77, ,15, ,190, ,23, ,30.11, , , , , ,M, ,SP, , , ,30.46, 
94274,20110204,0453,12,BKN013 OVC018, ,10.00, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, , 77, ,14, ,190, ,22, ,30.11, , , , , ,30.47, ,AA, , , ,30.46, 
94274,20110204,0503,12,SCT013 OVC018, ,10.00, , , ,46, ,8.0, ,44, ,6.4, ,41, ,5.0, , 83, ,11, ,200, , , ,30.13, , , , , ,M, ,SP, , , ,30.47, 
94274,20110204,0529,12,BKN014 OVC019, ,10.00, , , ,46, ,8.0, ,43, ,6.0, ,39, ,4.0, , 77, ,17, ,180, ,24, ,30.09, , , , , ,M, ,SP, , , ,30.43, 
94274,20110204,0538,12,SCT014 OVC019, ,10.00, , , ,46, ,8.0, ,44, ,6.4, ,41, ,5.0, , 83, ,14, ,180, ,23, ,30.08, , , , , ,M, ,SP, , , ,30.42, 
94274,20110204,0553,12,FEW014 OVC019, ,10.00, , , ,48, ,8.9, ,45, ,7.0, ,41, ,5.0, , 77, ,14, ,180, ,22, ,30.07, , , , , ,30.41, ,AA, , , ,30.41, 
94274,20110204,0653,12,SCT014 OVC021, , 8.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, ,10, ,200, ,21, ,30.10, ,5, ,009, ,30.45, ,AA, ,  T, ,30.44, 
94274,20110204,0753,12,OVC022, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, ,13, ,180, , , ,30.07, , , , , ,30.42, ,AA, ,  T, ,30.41, 
94274,20110204,0853,12,OVC020, , 4.00, ,-RA BR, ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 9, ,200, ,17, ,30.09, , , , , ,30.43, ,AA, ,0.01, ,30.43, 
94274,20110204,0953,12,BKN024 OVC031, , 3.00, ,-RA BR, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, ,11, ,210, , , ,30.09, ,5, ,004, ,30.44, ,AA, ,0.02, ,30.43, 
94274,20110204,1005,12,SCT006 BKN024 OVC031, , 7.00, ,-RA, ,46, ,8.0, ,46, ,7.5, ,45, ,7.0, , 96, ,14, ,190, ,21, ,30.08, , , , , ,M, ,SP, , , ,30.42, 
94274,20110204,1053,12,SCT006 BKN024 OVC060, , 5.00, ,-RA BR, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, ,11, ,200, ,21, ,30.07, , , , , ,30.42, ,AA, ,0.02, ,30.41, 
94274,20110204,1153,12,SCT006 BKN024 OVC060, , 5.00, ,-RA BR, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, ,17, ,200, ,24, ,30.04, , , , , ,30.39, ,AA, ,0.01, ,30.38, 
94274,20110204,1251,12,BKN007 BKN021 OVC090, ,10.00, , , ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, ,15, ,200, ,25, ,30.03, , , , , ,M, ,SP, , , ,30.37, 
94274,20110204,1253,12,BKN007 BKN021 OVC090, ,10.00, , , ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, , 93, ,16, ,200, ,25, ,30.02, ,7, ,022, ,30.37, ,AA, ,  T, ,30.36, 
94274,20110204,1353,12,BKN007 BKN021 OVC075, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, ,16, ,190, ,26, ,30.00, , , , , ,30.35, ,AA, , , ,30.34, 
94274,20110204,1453,12,SCT007 OVC012, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, ,20, ,200, ,29, ,29.97, , , , , ,30.32, ,AA, , , ,30.31, 
94274,20110204,1500,12,BKN007 OVC012, ,10.00, , , ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, ,17, ,200, ,28, ,29.97, , , , , ,M, ,SP, , , ,30.31, 
94274,20110204,1553,12,BKN007 OVC011, ,10.00, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,20, ,200, ,32, ,29.98, ,5, ,015, ,30.32, ,AA, , , ,30.32, 
94274,20110204,1653,12,BKN008 OVC013, ,10.00, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, ,15, ,210, ,25, ,29.98, , , , , ,30.32, ,AA, , , ,30.32, 
94274,20110204,1753,12,OVC009, ,10.00, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, , 93, , 8, ,190, ,16, ,29.99, , , , , ,30.34, ,AA, , , ,30.33, 
94274,20110204,1850,12,OVC013, ,10.00, , , ,48, ,9.0, ,47, ,8.3, ,46, ,8.0, , 93, , 9, ,210, ,20, ,30.01, , , , , ,M, ,SP, , , ,30.35, 
94274,20110204,1853,12,OVC015, ,10.00, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, , 89, , 7, ,220, ,20, ,30.01, ,0, ,009, ,30.35, ,AA, , , ,30.35, 
94274,20110204,1953,12,OVC017, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 8, ,220, ,18, ,30.02, , , , , ,30.36, ,AA, , , ,30.36, 
94274,20110204,2053,12,BKN017 OVC022, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 9, ,210, ,18, ,30.04, , , , , ,30.38, ,AA, , , ,30.38, 
94274,20110204,2153,12,OVC015, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 8, ,210, , , ,30.07, ,3, ,020, ,30.41, ,AA, , , ,30.41, 
94274,20110204,2253,12,OVC015, ,10.00, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, , 86, , 6, ,210, , , ,30.08, , , , , ,30.42, ,AA, , , ,30.42, 
94274,20110204,2325,12,OVC013, ,10.00, , , ,46, ,8.0, ,45, ,6.9, ,43, ,6.0, , 89, , 8, ,200, , , ,30.09, , , , , ,M, ,SP, , , ,30.43, 
94274,20110204,2353,12,OVC013, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 8, ,200, , , ,30.09, , , , , ,30.43, ,AA, , , ,30.43, 
94274,20110205,0053,12,OVC013, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, ,10, ,210, , , ,30.08, ,0, ,004, ,30.42, ,AA, , , ,30.42, 
94274,20110205,0131,12,OVC015, ,10.00, , , ,46, ,8.0, ,44, ,6.4, ,41, ,5.0, , 83, , 9, ,210, ,18, ,30.08, , , , , ,M, ,SP, , , ,30.42, 
94274,20110205,0153,12,OVC015, ,10.00, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5.0, , 83, , 8, ,220, , , ,30.09, , , , , ,30.43, ,AA, , , ,30.43, 
94274,20110205,0253,12,OVC015, ,10.00, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5.0, , 86, , 8, ,200, , , ,30.09, , , , , ,30.43, ,AA, , , ,30.43, 
94274,20110205,0304,12,OVC013, ,10.00, , , ,45, ,7.0, ,43, ,6.1, ,41, ,5.0, , 86, , 6, ,200, , , ,30.09, , , , , ,M, ,SP, , , ,30.43, 
94274,20110205,0353,12,OVC011, , 5.00, ,BR, ,44, ,6.7, ,43, ,6.1, ,42, ,5.6, , 93, , 3, ,210, , , ,30.09, ,1, ,005, ,30.44, ,AA, , , ,30.43, 
94274,20110205,0422,12,OVC009, , 3.00, ,BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 5, ,200, , , ,30.08, , , , , ,M, ,SP, , , ,30.42, 
94274,20110205,0453,12,BKN005 OVC009, , 3.00, ,BR, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, , 5, ,200, , , ,30.09, , , , , ,30.43, ,AA, , , ,30.43, 
94274,20110205,0553,12,BKN009 OVC013, , 3.00, ,BR, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, , 0, ,000, , , ,30.11, , , , , ,30.45, ,AA, , , ,30.45, 
94274,20110205,0642,12,SCT005 OVC010, , 2.50, ,-RA BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 0, ,000, , , ,30.11, , , , , ,M, ,SP, , , ,30.45, 
94274,20110205,0653,12,OVC010, , 2.50, ,-RA BR, ,43, ,6.1, ,43, ,5.8, ,42, ,5.6, , 96, , 0, ,000, , , ,30.11, ,3, ,006, ,30.45, ,AA, ,0.01, ,30.45, 
94274,20110205,0656,12,BKN007 OVC010, , 3.00, ,-RA BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 0, ,000, , , ,30.11, , , , , ,M, ,SP, , , ,30.45, 
94274,20110205,0703,12,OVC010, , 4.00, ,BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 0, ,000, , , ,30.11, , , , , ,M, ,SP, , , ,30.45, 
94274,20110205,0711,12,BKN007 OVC010, , 3.00, ,BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 5, ,200, , , ,30.11, , , , , ,M, ,SP, , , ,30.45, 
94274,20110205,0726,12,BKN006 OVC010, , 2.50, ,BR, ,43, ,6.0, ,43, ,6.1, ,43, ,6.0, ,100, , 5, ,210, , , ,30.10, , , , , ,M, ,SP, , , ,30.44, 
